    Type,Air_Temp_K,Process_Temp_K,Rotational_Speed_RPM,Torque_Nm,Tool_Wear_Min,Machine_Failure
Low,303.5159431930422,311.4389394177321,1314.276433745852,,229,0
Low,304.9145356784279,310.50613297985143,1947.673284840127,62.21263172182063,128,0
Medium,302.26838831048235,307.5058157659419,1480.6580666486577,45.011846042889445,226,0
Medium,,308.9772897562272,1425.7564742862805,13.161083824884745,186,1
??,304.9441526755887,309.2811356974724,1401.4367624667602,15.391574060156733,27,0
Medium,301.05481250525946,313.80247994475565,1924.4586187125478,65.212463530089,198,0
High,298.0788638201625,314.60904154128957,2024.7758550196677,67.64334631917492,234,0
Low,303.37530834076057,313.93001362396495,1413.415189668544,57.48028240040276,183,0
Low,301.1448577751163,312.1917802405198,2767.033168425983,68.73480027923782,107,0
High,300.8119542372096,310.8499273360582,1612.425418979557,,8,1
Medium,297.5363555551404,311.89261635465954,1934.146143364453,72.78542343562412,192,0
High,302.56334269582885,314.3910922073269,1546.031292163053,20.527879082929623,163,0
High,,307.4999873522383,1990.276232719273,,225,0
??,304.2428707079466,310.35120507673406,2409.626531944291,42.487755572357344,161,0
High,298.2582346077048,311.89608019000406,2033.7632228711923,30.83646563307495,208,0
Low,296.2777465278999,311.79247001324273,1657.0381931488882,60.775651370461084,244,0
High,299.4236653310242,307.52278959576836,1597.434573974301,73.87071688823981,31,0
Low,295.42469909256533,310.86731527389753,2414.2950499632852,38.87375394884934,65,0
Low,301.8462619426497,312.9591314242016,1389.1810811620212,75.90793752185766,99,0
Low,304.02705510445355,309.75078980050245,1791.9463910493912,46.17382350008397,152,0
Medium,303.37263007138506,312.9329807669873,1442.3723466462166,46.576093877123576,234,0
??,296.2736947344788,308.5988259775456,1612.7613268711711,52.01536784744295,178,0
Low,296.26271137107733,314.3876012716376,1444.2931719759235,28.783174558352776,190,0
Low,303.13434482324266,310.339284404991,2618.836013667883,36.83523633945259,247,0
Medium,304.2425427460312,310.9594795079261,2371.046718420851,48.72662170198463,217,0
Low,299.6066982983349,305.3136156880459,2097.483593670818,75.93880199012833,172,0
High,299.98971116913765,306.70269137128594,1559.080355992853,54.98848049186529,245,0
High,298.18262041385725,311.32933880471046,2016.3629235187118,33.318159052209666,153,0
??,303.94265118256413,309.1987037178227,2033.3331303161158,10.732800132155184,20,0
Low,301.44902905292355,310.0816379045817,2144.64596104625,78.7165954950934,81,0
Medium,297.8825157716737,305.629714087337,1296.1362515563703,,220,0
High,297.98782871054254,313.34135238410386,2756.6431539147297,75.69466108315397,178,0
Medium,303.912000730636,312.8450560229622,1944.7023529605171,48.4541663684537,23,0
Medium,295.1363402390582,306.85353975721847,2682.450838558565,52.38254021556021,110,0
High,298.2272657272664,311.34329357257377,1215.692983542362,59.833857913278045,91,0
Medium,300.5435668121637,313.1831521165427,1596.0934330164941,32.46830135650839,11,0
High,296.48217462099325,311.408541364156,1366.392912501337,58.928877247252416,248,0
Medium,295.9209875419959,308.10398095295847,2431.3858837676344,46.87543368959686,138,0
High,303.1527633109056,311.56111150478165,1712.200079351538,57.07359647077547,154,0
Low,303.9440438864851,307.1046174768321,2544.788013465195,68.50832826368881,22,0
??,303.2360642079819,308.1825499727942,2531.8165851453714,22.896039119038875,160,0
High,,307.4006965310718,2268.4716684905115,52.94856372350318,207,0
High,300.5311197105837,310.56925102390204,2265.2508856703635,,219,0
??,303.12258120990344,306.0822664676555,2320.255507317016,17.14805622643258,91,0
High,,314.33310380348337,2278.0221354076393,57.221596501491085,236,0
High,301.66267861479037,308.33512353662866,1819.0533722949585,14.965635626582362,165,0
Medium,304.8883553138916,307.189701271058,2292.5242313096733,51.67504458697817,182,0
??,297.2572772383913,309.9654981360183,2635.8511507077737,25.400881905596982,197,0
Low,298.8989974629108,307.76997818454714,1732.1175870025977,31.285937995822362,169,0
High,299.80047377310086,310.3490408638264,2711.8224419439257,19.074555150319846,122,1
??,,308.48509149782086,1221.7305406380315,27.40672403209875,156,0
Medium,,306.3206681076904,1758.5320612243795,67.49042493735296,33,0
Low,303.29722866321623,307.6589524202726,1411.3574427659844,54.721488392456926,124,0
??,304.76794372827584,309.3843984496153,1402.5917264720379,76.48318562989984,56,0
Low,,305.30293226479625,2504.687190418509,13.41213987476287,2,0
Low,,312.70642527014763,2669.3893036001964,65.4688398028848,5,0
Low,295.65811760690576,311.2182456459042,2444.413206772777,58.93540282955972,47,0
High,303.91318206360296,311.01359607278357,2762.585150388096,28.262461363827523,101,0
High,299.6381424972768,310.46049931882766,1546.126352266033,61.04166919674091,191,0
Medium,298.2002731656239,310.9031317232507,1425.2798595355048,60.158398494023416,119,0
Medium,299.764612712394,314.3465195270722,2033.1260512633817,42.154164214112065,12,0
??,298.1830409469235,305.0856921081074,2526.4601835881886,58.204773319759624,35,0
Medium,299.8903577530762,305.4779970965775,1263.7425453408955,41.12066321105456,206,0
Low,303.59556396917935,306.914934099308,2792.9050575998112,33.48819172405105,69,0
Low,300.923013710621,306.6730137999315,2163.5934867285164,,32,0
High,301.94653772810176,306.81194459469185,2766.306899490204,72.6590637044954,104,0
Low,298.64670676234334,311.7194388584865,1784.130613174043,36.92086550021527,203,0
??,302.3850587851052,309.59483301050165,1932.8381128537428,38.25817242196647,56,0
Low,301.66617084879374,314.9177887833469,2403.7783078358275,52.58822593354352,54,0
Low,296.19561997752055,307.26885914802943,2468.32072089811,62.70996328035349,106,1
??,300.7264285311558,308.10830101027494,1572.8528853603843,61.42346022178096,140,0
Medium,297.5674349630976,314.8424071680165,2687.6817380923567,11.385911108271006,224,0
Medium,303.0409566963359,313.3175814080225,2587.8769949355656,58.119073311319724,50,0
??,,309.69799220678533,1229.1284849651177,41.538783366924875,91,0
High,304.94684165196486,310.5459688554599,1405.7089693682929,46.68629772881202,52,0
Low,295.92500437938963,313.4317792065284,1993.7553702513078,49.31643358600854,35,1
??,,309.8098024604633,1937.5288225810923,61.220373197578574,132,0
Low,301.73701733542157,307.06023723582086,2333.4253680557367,68.19330885258191,118,0
High,302.67498830590705,313.28444538554385,1343.5382016848544,55.238266124256526,24,0
Low,298.07529795490456,310.37772491275643,2231.7684907154025,49.473505456420085,80,0
??,299.920544893824,306.53042597163824,2186.1918898153317,36.16384783688913,36,0
Low,302.9650851972371,310.05585831184396,1573.7913575648709,19.651475346236328,18,0
Medium,297.32541331620854,309.1320338059686,2067.8303428294394,77.10043771514049,34,0
High,297.26033196788654,313.7684253188176,1555.531531193571,42.32896046277153,106,0
High,300.5105095329493,306.26055431360703,1435.07684336097,49.63485711481753,161,1
High,300.23563579529855,313.75209804448025,2117.015895446513,62.5751197605492,53,0
??,297.82262470412934,310.12211016810284,2763.9588452809126,14.78873394858804,173,0
High,297.9807565052482,309.0436442998115,1579.093358674792,69.8507706302612,5,0
Medium,297.77845163206564,306.6196718440294,1768.537838968243,65.79180203396851,210,0
??,302.7151206199849,312.0081796263868,1610.5171615840748,64.21000073368887,128,0
Medium,301.5190086556246,314.2680670911004,1626.3357146343915,11.538789471408586,198,0
Low,303.3241718341025,308.7537735389932,1846.707414698689,46.856319598728994,33,0
Low,304.75473028314025,307.41585000670835,2322.9688170409922,13.79878595127058,55,0
Low,299.7416429627199,310.54866916999157,1262.0872384495121,48.56108051931039,210,0
Low,295.6669388140545,312.9618594843387,2731.3987130968962,60.29138283788657,96,0
Medium,295.48092310412034,305.0376769455053,1274.047807182796,18.5295175180896,25,0
??,297.9566503927162,311.3137743639543,2610.0050911112958,58.6418173834102,232,0
??,304.3254458935245,310.9651600069863,2631.004958019198,41.467299218971505,244,0
High,300.23213054970876,308.1815218580416,2039.1827001464371,66.8087051474474,240,0
Medium,297.7178651608013,309.5142300360497,1419.194925790348,47.351225756621076,169,0
Low,298.9916679451102,307.4696322416182,2104.23355289111,33.52850750842541,90,0
Medium,300.9859510740467,312.8988573795184,2205.8114558445595,33.2394094396596,37,0
High,301.5294965813784,311.3453493336611,2572.414332491378,72.82405640053088,153,0
High,296.53919509782907,310.3271162203898,2081.4326012313113,41.70101092095926,226,0
Medium,304.77031676545175,308.9252619841783,1857.1350334453412,38.40277280234947,58,1
Medium,300.44772226982786,307.9138438602073,2541.265910166582,12.791153560854092,126,0
Medium,296.3568831779228,313.2273648604343,2769.5228757641903,35.50272235807812,211,0
??,303.93635253346133,309.5140767043357,2232.165128252693,69.47389384610975,23,0
Low,295.74638431079427,310.01447419841674,2599.0192596844954,63.26913595728264,110,0
Medium,304.07735433177515,310.2082873054074,2157.9761805265025,25.463924195761983,20,0
Medium,,309.4836693543158,2303.660786256489,38.913963624945225,59,0
Medium,302.004317991565,307.56088426238426,2301.06738807827,23.760577325722423,245,0
High,302.7044722107399,306.2034044024305,2327.6591789444246,76.79517717842948,89,0
High,298.37302836467484,305.9853726716774,1713.6215102858137,51.8682514974875,147,0
??,304.4157685273393,312.5746252334069,2121.0582340347396,62.8048354783984,5,0
Low,300.2971396610837,307.2352782230151,2150.6169343580727,59.966605477374536,194,0
??,302.32388446597554,305.55672814953977,1704.1146027411712,71.15825543730585,9,0
Low,304.2410771591128,312.97517406695886,1759.763788325862,76.45294449818215,139,0
High,304.7517997597551,306.5406165286065,2419.5948240267435,12.271232164300711,96,0
High,303.3320435659667,311.25146091733353,2132.3581449875987,78.27108259299666,149,0
High,,308.38643271447864,1438.7378367410697,70.93797241741157,189,0
??,,306.2648025669131,2540.2191818925958,36.80631860886674,188,0
Medium,,309.1448097925436,2612.9828593189113,68.59484697899494,79,0
Medium,304.3064247635196,305.1480886113263,1945.8258367325025,61.55905876316646,16,0
High,301.76105025814354,313.4104498251256,1534.2518912366832,65.51800636827842,137,0
Medium,298.0723896184772,310.1349796134186,2716.1703926478485,25.448372298733872,139,0
Medium,298.70024524142815,306.3916001090796,2611.631303231322,55.39945913549658,82,0
??,300.5047177710294,307.36980318388987,1591.0107941469416,11.814812600950358,39,0
Low,,309.4797519213853,1352.949978084316,,150,0
High,298.17982551340333,306.8886938281555,1905.0457720785707,76.57300807330523,167,0
High,300.7973116613419,307.68599161501083,2282.235178389983,,73,0
??,298.456249935764,310.34385564235265,1480.6217363519104,45.88687572232015,73,0
??,303.1576940463511,313.3260901303839,2021.1402534907968,60.80117625541498,49,0
Medium,299.6672809376795,309.0183968568992,1880.6647908360267,32.845290175723186,9,0
High,295.76722826852887,312.1697527355355,2624.881838031145,53.84714570687766,102,0
Low,296.6605252148154,313.76684213460646,1887.3066124914058,60.3281057514511,93,0
??,295.61104667619634,307.1630094029616,2054.0422299760603,19.98765470368313,131,0
Low,299.99302946014325,313.0719197040216,2728.4579136029156,19.804760384761465,128,0
Low,296.0633729734823,312.5740219833103,1679.5068253993034,60.12967244000148,42,0
High,296.14139969309633,308.56937297948133,1662.3854911071062,40.22477459158472,82,0
High,304.4104826003838,314.89519959500865,2479.3521279072684,72.24410489226301,132,0
??,303.72655072176053,307.6257237143596,1644.0623778303498,31.835721750978635,221,0
High,299.52086596811364,307.54803266031695,2530.985392117128,12.970151607405118,217,0
High,304.85805320850204,312.72259164653195,1352.856974978632,55.49132204620638,103,0
High,295.0018652817066,309.34657318051086,1378.0179956951495,57.896745862180644,33,0
Low,301.1397945627339,308.3079499478104,2642.117398660435,48.75141262850972,193,0
??,301.1642817737187,306.78662805339104,2065.2996519718963,57.83328519862186,23,0
Medium,299.5744305586989,312.65332430934546,2350.102826710782,46.66280411320765,141,0
Low,298.96947972934294,312.8632180613608,1560.462226980071,58.48429712693319,40,0
High,299.55383135480605,310.6656400323014,1466.0389894113732,13.075618458863616,169,0
Low,299.1496043607968,314.5731361319137,2535.9268195722243,35.787815915471505,12,0
High,302.304924774823,308.18163270422656,1773.797451237198,24.757184256757924,156,0
High,296.35355434973286,307.1961904547934,1928.052190595191,16.95282970281391,192,0
Low,296.9763922059113,311.7746676893446,1244.7550356405743,26.386484531625033,173,0
??,296.80518228392424,312.58408640799706,1817.4091747087464,,161,0
High,297.62470585121264,307.2490597055182,2432.7004929999657,78.1191971853118,190,0
??,300.25258418781584,305.76610764261113,2514.040283657871,30.05821424029239,131,0
Medium,296.1120874733822,313.10516486586374,2318.007662212067,26.167127910301165,27,0
High,303.68169295326504,314.76501973646015,2307.487573669988,68.4412154388295,82,0
??,297.97361531308474,311.44672286072284,2009.9828265554527,39.33813520881873,128,0
??,296.6253798746871,307.7786690014389,2061.326926815717,39.50258139145164,163,0
Medium,301.75621309598245,314.9667260855279,2388.2107949010297,41.051332646610625,106,0
??,295.3808630059932,313.9326663626708,1595.6828781243566,39.157415428443024,12,0
??,301.19968564874165,310.13380646280297,1570.4273091936896,32.85958184711939,113,0
Medium,301.981984306765,313.25321284841834,2719.8797182624876,30.043760978835287,105,0
High,297.1491653138672,313.15820523262965,1244.3038188140406,71.73717735398088,4,0
??,295.41964073443637,314.347989696735,1423.1447418642904,21.319514229474933,96,0
??,298.6364535891945,313.4092384377346,2112.531881921997,22.67436470460575,13,0
??,295.98594230241935,311.43679235957165,2380.535741917358,50.020337029752966,79,0
Low,296.1647784967334,311.09303718956505,2060.6257327760186,34.05610057639146,119,0
Medium,297.54261231444866,309.6735728833161,1768.1023938638145,39.507055539291905,249,0
Low,297.9546792462676,311.2648563997076,2764.761790964748,66.4582625523478,159,0
Medium,300.2997034102142,312.9521658653038,2326.1642962125534,73.25417422639737,177,0
High,301.78391885503015,314.69037626302554,2530.2253457073266,65.3387575689583,154,0
High,300.92770940870184,309.6728735818212,1264.3949987011265,26.44497843035261,34,0
??,296.4836033728952,310.7365320298876,1577.4721767574138,78.59799027263351,2,0
Medium,296.72086032452626,309.4480549505878,1798.673749746528,,3,0
High,303.78769249792913,311.684886209834,1492.1622369316449,21.83469428152291,134,0
Medium,,311.2992050406126,1316.6388363346355,44.9647693827628,204,0
High,303.6993783289769,305.17833790193623,1560.1466633514883,60.7700038744463,232,0
Low,298.7154651131987,310.4116155910066,2053.8170099792683,,130,0
High,301.1440000743132,305.88486895699015,2313.1923973707285,54.40008402347335,80,1
Low,300.2366341605461,305.26383618005536,2438.4334767441296,70.06545463986174,110,0
High,298.19123489820464,312.911971620847,1268.6978477883472,,58,0
??,299.69915372033597,307.586498621593,1884.777875540146,58.51862485236952,73,0
Low,300.0249087682693,308.406550772873,1395.5385337365876,37.99360409723084,238,0
High,297.00770974756676,305.64084587604066,1889.920618311475,38.98946001977072,128,0
??,298.1501037237673,306.79500260494353,1894.3613585924722,29.656982184623896,155,0
Low,302.9140975050698,312.65604818257793,1997.13869873959,53.707565750792675,58,0
